Trajectory_ID,Latitude,Longitude,Order,Type
613,35.263947,-59.450665,73,Tanker
1077,35.263577,-59.454224,4,Cargo
14,35.263737,-59.453262,15,Container
38,35.26271,-59.453037,9,Cargo
656,35.268993,-59.43401,79,Cargo
93,35.26509,-59.445522,53,Cargo
1450,35.262722,-59.453003,9,Container
488,35.27596,-59.431656,80,Cargo
1309,35.266483,-59.4546,29,Cargo
159,35.26392,-59.45344,5,Cargo
1063,35.273,-59.45167,69,Cargo
1289,35.26457,-59.441082,49,Cargo
937,35.263813,-59.446667,27,Tanker
1098,35.26367,-59.451466,13,Cargo
1071,35.26268,-59.45331,7,Cargo
545,35.265793,-59.43424,73,Cargo
391,35.268982,-59.433655,56,Cargo
741,35.26492,-59.455433,44,Cargo
731,35.263065,-59.442837,30,Cargo
123,35.263153,-59.455597,30,Cargo
1202,35.2671,-59.44774,21,Cargo
535,35.264038,-59.45339,37,Tanker
1531,35.26269,-59.4527,6,Cargo
1115,35.263096,-59.455933,14,Cargo
1591,35.26835,-59.437305,62,Cargo
1319,35.26787,-59.456585,27,Cargo
507,35.266865,-59.44704,46,Cargo
268,35.26311,-59.456055,35,Tanker
1241,35.26252,-59.455517,1,Cargo
559,35.264496,-59.452118,61,Tanker
232,35.266964,-59.44835,26,Cargo
86,35.262737,-59.450283,11,Cargo
385,35.267864,-59.443913,33,Cargo
383,35.274128,-59.434772,68,Cargo
1055,35.26341,-59.45242,48,Tanker
19,35.265713,-59.45635,56,Cargo
1021,35.26447,-59.453594,6,Cargo
1395,35.262985,-59.445133,35,Cargo
1347,35.263638,-59.456238,7,Cargo
589,35.27076,-59.427486,74,Cargo
690,35.263042,-59.453537,31,Tanker
1499,35.262844,-59.448116,30,Cargo
920,35.265774,-59.433533,45,Cargo
24,35.262604,-59.455463,0,Container
1199,35.269424,-59.44257,33,Cargo
364,35.262806,-59.45395,6,Container
1248,35.26398,-59.452717,11,Cargo
1538,35.262783,-59.454758,1,Cargo
914,35.266144,-59.44972,24,Cargo
1224,35.26784,-59.420177,83,Cargo
1319,35.268353,-59.457367,30,Cargo
1572,35.26398,-59.451466,12,Cargo
111,35.270664,-59.42621,69,Cargo
77,35.262775,-59.450424,75,Tanker
1533,35.26463,-59.456726,3,Cargo
1294,35.266994,-59.448917,24,Cargo
460,35.26599,-59.45523,19,Cargo
513,35.262608,-59.454758,2,Cargo
347,35.262936,-59.45573,19,Tanker
6,35.264145,-59.443817,25,Cargo
870,35.267628,-59.42365,69,Cargo
974,35.26289,-59.45477,13,Tanker
792,35.2628,-59.454777,1,Cargo
690,35.263287,-59.452637,45,Tanker
231,35.263374,-59.434452,51,Cargo
425,35.262722,-59.45516,2,Cargo
1368,35.265865,-59.443035,63,Cargo
1214,35.26387,-59.44868,22,Cargo
123,35.263363,-59.455517,36,Cargo
873,35.26363,-59.455494,57,Tanker
735,35.262775,-59.454777,2,Cargo
1148,35.264652,-59.453922,31,Tanker
1503,35.273827,-59.43336,70,Cargo
77,35.262768,-59.45074,71,Tanker
1264,35.27189,-59.439907,96,Cargo
1208,35.263447,-59.448116,19,Cargo
728,35.26469,-59.440796,31,Cargo
1361,35.26295,-59.45288,5,Cargo
553,35.263733,-59.44917,11,Cargo
216,35.26359,-59.453674,34,Tanker
1137,35.262665,-59.453342,5,Container
417,35.26465,-59.454132,22,Cargo
154,35.262882,-59.454082,5,Container
904,35.265026,-59.453167,49,Cargo
1459,35.263073,-59.455013,1,Cargo
459,35.26274,-59.45599,2,Cargo
195,35.262634,-59.453358,4,Cargo
1515,35.26296,-59.4536,6,Cargo
1305,35.26292,-59.448486,19,Cargo
287,35.263023,-59.455616,9,Cargo
969,35.2686,-59.451843,46,Cargo
1115,35.263367,-59.456543,19,Cargo
78,35.269398,-59.42987,56,Cargo
374,35.277287,-59.430958,82,Cargo
804,35.26299,-59.44568,18,Cargo
905,35.264633,-59.44113,45,Container
524,35.263428,-59.452377,46,Tanker
1132,35.263824,-59.417927,81,Cargo
675,35.262867,-59.44812,34,Cargo
288,35.26304,-59.45113,19,Cargo
937,35.26312,-59.452206,10,Tanker
1307,35.262722,-59.45531,5,Tanker
137,35.264065,-59.451153,18,Container
976,35.262775,-59.454586,2,Cargo
1184,35.263454,-59.45651,7,Cargo
120,35.272354,-59.41873,81,Cargo
1170,35.2626,-59.45534,0,Cargo
1464,35.2626,-59.454575,2,Cargo
561,35.264652,-59.450012,11,Cargo
563,35.26292,-59.44731,29,Cargo
1319,35.273132,-59.456867,54,Cargo
1257,35.26414,-59.45592,23,Cargo
93,35.26655,-59.440323,74,Cargo
365,35.26321,-59.45044,13,Cargo
1100,35.265507,-59.43454,46,Cargo
1223,35.26366,-59.456085,14,Cargo
1508,35.262684,-59.452316,11,Cargo
889,35.263626,-59.447906,11,Cargo
532,35.263035,-59.454296,4,Cargo
1550,35.263077,-59.455044,12,Tanker
309,35.263138,-59.438873,74,Cargo
311,35.26398,-59.41898,79,Cargo
1455,35.272057,-59.44105,60,Cargo
273,35.263294,-59.45528,38,Cargo
1361,35.26389,-59.44549,24,Cargo
1124,35.262756,-59.451767,18,Container
19,35.26473,-59.455948,34,Cargo
682,35.26308,-59.451748,11,Container
653,35.263443,-59.45521,29,Cargo
701,35.262756,-59.450165,14,Cargo
1180,35.26369,-59.453175,15,Cargo
1063,35.26822,-59.453445,31,Cargo
320,35.26291,-59.446804,37,Cargo
1070,35.262714,-59.452076,52,Tanker
967,35.265873,-59.443264,28,Cargo
415,35.264954,-59.452297,9,Cargo
563,35.262688,-59.453327,6,Cargo
42,35.26308,-59.454025,26,Tanker
1108,35.266342,-59.432114,84,Container
532,35.264988,-59.448704,16,Cargo
1135,35.266026,-59.45104,21,Cargo
61,35.26348,-59.45454,3,Cargo
968,35.263683,-59.450806,74,Tanker
757,35.26594,-59.44215,33,Cargo
917,35.270206,-59.43128,77,Cargo
412,35.265972,-59.439198,79,Cargo
183,35.263577,-59.45053,11,Cargo
817,35.26267,-59.45549,0,Cargo
1340,35.26507,-59.43842,73,Container
1006,35.265194,-59.450603,90,Tanker
638,35.26444,-59.44487,47,Cargo
39,35.2628,-59.45162,18,Cargo
1346,35.26263,-59.45579,0,Cargo
119,35.263126,-59.45566,5,Cargo
1097,35.26277,-59.450123,11,Cargo
251,35.26701,-59.446888,48,Cargo
670,35.263493,-59.456738,5,Cargo
1306,35.263424,-59.454975,35,Cargo
1374,35.26275,-59.454975,0,Cargo
1267,35.262737,-59.455433,3,Tanker
1039,35.26971,-59.441196,41,Cargo
1184,35.264744,-59.45731,33,Cargo
1131,35.262836,-59.44801,20,Cargo
1521,35.26604,-59.43455,39,Cargo
1361,35.266476,-59.4285,69,Cargo
1197,35.267723,-59.44264,48,Cargo
199,35.263123,-59.441696,28,Cargo
731,35.26337,-59.432995,62,Cargo
1225,35.26279,-59.450207,13,Cargo
1591,35.265484,-59.44556,36,Cargo
223,35.26312,-59.453266,10,Cargo
967,35.268826,-59.430492,60,Cargo
672,35.26649,-59.449753,17,Cargo
833,35.265057,-59.44405,33,Cargo
282,35.262722,-59.451935,14,Container
883,35.26267,-59.455097,3,Tanker
233,35.26337,-59.43094,64,Cargo
1552,35.265057,-59.4536,28,Cargo
1234,35.263493,-59.449886,27,Container
1203,35.26265,-59.454395,18,Tanker
1332,35.267544,-59.44769,36,Cargo
214,35.263397,-59.453075,40,Tanker
1209,35.26621,-59.453312,35,Cargo
497,35.26317,-59.453552,8,Cargo
1165,35.262844,-59.454845,11,Tanker
1331,35.265263,-59.4454,22,Cargo
1572,35.263447,-59.453003,8,Cargo
22,35.26265,-59.45345,5,Cargo
1404,35.268024,-59.454357,35,Cargo
94,35.262737,-59.451233,21,Cargo
664,35.262806,-59.45406,23,Tanker
1169,35.268612,-59.443775,63,Cargo
461,35.267033,-59.422222,70,Cargo
1360,35.262703,-59.454254,2,Cargo
926,35.26263,-59.45518,0,Cargo
65,35.263306,-59.451496,8,Cargo
1203,35.26266,-59.454166,21,Tanker
1312,35.263203,-59.455044,2,Cargo
811,35.26315,-59.441822,29,Cargo
551,35.262955,-59.453236,32,Tanker
1177,35.27205,-59.42224,89,Cargo
371,35.262783,-59.44994,26,Container
1268,35.264107,-59.45322,17,Cargo
1479,35.26263,-59.45476,3,Container
718,35.262684,-59.452198,18,Container
188,35.26704,-59.45183,35,Cargo
1402,35.262794,-59.451523,12,Cargo
1061,35.2632,-59.45476,2,Cargo
670,35.263195,-59.45638,3,Cargo
803,35.265656,-59.45065,32,Cargo
488,35.274647,-59.43336,73,Cargo
349,35.27419,-59.433,58,Cargo
890,35.267017,-59.454784,72,Cargo
221,35.26289,-59.453594,29,Tanker
1086,35.26262,-59.45487,4,Container
92,35.263172,-59.453236,9,Container
1016,35.26396,-59.45554,81,Cargo
1291,35.26488,-59.452038,15,Cargo
165,35.264095,-59.453094,47,Tanker
477,35.27286,-59.418488,82,Cargo
176,35.267536,-59.438602,45,Cargo
1334,35.262737,-59.45149,57,Tanker
587,35.266342,-59.45499,37,Cargo
654,35.263134,-59.44168,62,Container
73,35.26988,-59.441936,52,Cargo
382,35.26299,-59.454956,5,Tanker
868,35.262608,-59.45549,12,Tanker
439,35.26299,-59.443615,38,Container
718,35.262627,-59.45444,7,Container
772,35.26306,-59.442127,57,Container
401,35.262646,-59.455097,7,Tanker
631,35.270473,-59.441162,83,Cargo
282,35.262814,-59.449192,26,Container
744,35.26294,-59.453182,11,Cargo
232,35.274475,-59.433453,83,Cargo
243,35.262867,-59.448193,33,Cargo
1389,35.262745,-59.455532,15,Tanker
356,35.263397,-59.456715,7,Cargo
1016,35.263844,-59.455524,67,Cargo
1454,35.26302,-59.445606,32,Cargo
1090,35.264484,-59.453014,12,Cargo
661,35.26348,-59.454025,27,Tanker
913,35.26363,-59.454254,12,Cargo
1117,35.262745,-59.451645,9,Cargo
1360,35.26844,-59.451126,47,Cargo
730,35.265003,-59.446064,43,Cargo
321,35.26409,-59.45055,78,Tanker
1499,35.262848,-59.447845,32,Cargo
1119,35.265965,-59.44786,17,Cargo
1518,35.262695,-59.45461,14,Tanker
906,35.263885,-59.45512,74,Tanker
1469,35.262745,-59.454945,10,Tanker
1387,35.26299,-59.45226,10,Cargo
952,35.26684,-59.43989,50,Cargo
1300,35.263733,-59.420887,68,Cargo
1487,35.263935,-59.45106,10,Cargo
938,35.267105,-59.45486,27,Cargo
1058,35.264057,-59.454376,23,Cargo
870,35.264805,-59.44087,27,Cargo
499,35.263783,-59.45225,18,Cargo
833,35.265167,-59.44339,35,Cargo
535,35.268467,-59.4453,97,Tanker
919,35.2627,-59.455673,3,Cargo
920,35.26352,-59.449566,14,Cargo
131,35.26431,-59.45519,16,Cargo
731,35.263145,-59.43977,39,Cargo
830,35.262867,-59.454987,9,Tanker
276,35.26584,-59.444386,38,Cargo
1352,35.263752,-59.45544,12,Cargo
707,35.263184,-59.45491,5,Cargo
559,35.26459,-59.452015,63,Tanker
145,35.264553,-59.45635,41,Tanker
524,35.263912,-59.450665,73,Tanker
321,35.264133,-59.45044,80,Tanker
31,35.263412,-59.450623,15,Cargo
701,35.262875,-59.447483,26,Cargo
311,35.262844,-59.448044,17,Cargo
1131,35.26289,-59.446705,23,Cargo
1410,35.26229,-59.455112,18,Cargo
252,35.263042,-59.45235,49,Tanker
309,35.2627,-59.45189,15,Cargo
105,35.264584,-59.445953,24,Cargo
1289,35.26364,-59.448273,22,Cargo
1280,35.265617,-59.449894,18,Cargo
1298,35.26296,-59.455048,9,Cargo
788,35.267056,-59.452362,48,Cargo
1366,35.263947,-59.449757,21,Cargo
571,35.26335,-59.455166,15,Cargo
505,35.262997,-59.453217,13,Tanker
1040,35.26392,-59.453144,8,Cargo
513,35.2634,-59.43239,78,Cargo
391,35.268536,-59.435596,52,Cargo
1439,35.26347,-59.45431,24,Tanker
1113,35.26325,-59.436237,44,Container
789,35.262768,-59.45445,4,Container
1279,35.264164,-59.454727,17,Cargo
328,35.263767,-59.44807,34,Container
838,35.269306,-59.4334,75,Cargo
653,35.263016,-59.45548,12,Cargo
1143,35.26262,-59.45543,0,Cargo
5,35.264065,-59.451153,66,Tanker
1125,35.264824,-59.43693,61,Cargo
1306,35.263382,-59.455383,28,Cargo
484,35.26403,-59.451298,9,Cargo
1020,35.263245,-59.43773,38,Cargo
355,35.275906,-59.432217,72,Cargo
1222,35.26367,-59.425724,82,Cargo
1040,35.263577,-59.45412,5,Cargo
1528,35.263615,-59.45547,4,Cargo
1047,35.262897,-59.45485,13,Cargo
441,35.26337,-59.45496,19,Cargo
1156,35.266006,-59.455494,65,Cargo
1076,35.26536,-59.43643,40,Cargo
558,35.264797,-59.452076,10,Cargo
1002,35.26303,-59.444183,51,Tanker
846,35.262615,-59.454426,16,Tanker
56,35.262653,-59.45506,1,Container
929,35.26935,-59.44372,37,Cargo
484,35.263046,-59.454327,2,Cargo
1476,35.26533,-59.45061,11,Cargo
191,35.26355,-59.42691,58,Cargo
1062,35.2634,-59.452347,47,Tanker
306,35.26261,-59.455135,7,Tanker
1478,35.263073,-59.455822,6,Cargo
888,35.26466,-59.45763,29,Cargo
1185,35.26285,-59.447845,15,Container
647,35.263935,-59.451015,71,Tanker
799,35.26314,-59.45221,48,Tanker
1391,35.26323,-59.455353,11,Cargo
1536,35.26295,-59.45453,3,Cargo
1300,35.26295,-59.44345,25,Cargo
599,35.265125,-59.446457,48,Cargo
518,35.27188,-59.45772,74,Cargo
722,35.263016,-59.453922,25,Tanker
899,35.264328,-59.44356,29,Cargo
1479,35.262707,-59.45256,14,Container
615,35.26408,-59.44551,24,Cargo
300,35.26371,-59.4492,14,Cargo
399,35.265537,-59.454746,31,Cargo
43,35.262962,-59.453297,6,Cargo
495,35.264053,-59.45264,52,Tanker
188,35.262707,-59.455276,2,Cargo
78,35.270187,-59.42668,62,Cargo
49,35.26507,-59.453217,55,Tanker
1177,35.27126,-59.425488,80,Cargo
818,35.26266,-59.45515,8,Tanker
803,35.26959,-59.44372,73,Cargo
602,35.26283,-59.45573,18,Tanker
662,35.262905,-59.44693,21,Cargo
699,35.26445,-59.449703,20,Cargo
933,35.26258,-59.455563,0,Tanker
1493,35.2639,-59.449635,14,Cargo
1596,35.262634,-59.454014,21,Tanker
396,35.264603,-59.448364,24,Cargo
373,35.263397,-59.453842,4,Cargo
1310,35.26902,-59.44304,74,Cargo
1032,35.271122,-59.440296,75,Cargo
1407,35.263874,-59.453552,40,Tanker
1411,35.262787,-59.449924,83,Tanker
4,35.262882,-59.453663,26,Tanker
600,35.263103,-59.453167,7,Cargo
722,35.26404,-59.45038,79,Tanker
871,35.26266,-59.455353,0,Cargo
513,35.263584,-59.426407,97,Cargo
1387,35.265957,-59.430553,79,Cargo
1484,35.26359,-59.45253,17,Cargo
1346,35.264927,-59.45541,33,Cargo
98,35.26292,-59.455643,13,Tanker
316,35.263092,-59.455128,3,Cargo
460,35.27106,-59.455795,61,Cargo
128,35.26508,-59.437984,77,Container
613,35.26384,-59.45106,67,Tanker
1307,35.26494,-59.451252,82,Tanker
1230,35.26337,-59.45505,8,Cargo
262,35.265644,-59.442886,30,Tanker
1269,35.263214,-59.45384,3,Cargo
824,35.26259,-59.4552,0,Cargo
882,35.263546,-59.45329,6,Cargo
292,35.262512,-59.455517,4,Tanker
996,35.263973,-59.45602,7,Cargo
1218,35.263336,-59.43938,50,Container
1425,35.26269,-59.45494,2,Container
343,35.26292,-59.455715,7,Cargo
518,35.265923,-59.456387,24,Cargo
274,35.263382,-59.452606,8,Cargo
293,35.266148,-59.431805,63,Cargo
18,35.26265,-59.455357,0,Cargo
610,35.267056,-59.445004,28,Cargo
655,35.2702,-59.44251,43,Cargo
293,35.26318,-59.45191,10,Cargo
1553,35.267452,-59.4481,52,Cargo
62,35.271114,-59.44142,88,Cargo
169,35.272106,-59.42345,68,Cargo
642,35.2655,-59.44928,22,Cargo
493,35.26314,-59.440018,34,Cargo
960,35.263744,-59.44923,14,Cargo
82,35.262802,-59.449818,82,Tanker
25,35.262688,-59.455475,0,Cargo
502,35.263676,-59.446697,20,Cargo
348,35.26327,-59.45428,25,Tanker
1409,35.2628,-59.449123,16,Cargo
216,35.26317,-59.454487,19,Tanker
896,35.265057,-59.45097,25,Cargo
1046,35.262794,-59.454227,19,Tanker
341,35.263145,-59.437866,68,Container
460,35.265335,-59.453945,15,Cargo
1549,35.267963,-59.44843,22,Cargo
925,35.264523,-59.442898,34,Cargo
1304,35.262943,-59.445614,32,Cargo
111,35.264412,-59.448883,16,Cargo
1452,35.262848,-59.455822,1,Cargo
1052,35.26392,-59.450695,72,Tanker
177,35.262913,-59.444798,23,Cargo
483,35.26309,-59.442856,55,Cargo
841,35.263607,-59.428177,73,Container
563,35.262722,-59.451984,12,Cargo
281,35.262703,-59.45308,9,Container
275,35.271267,-59.45258,60,Cargo
530,35.266582,-59.44248,59,Tanker
293,35.26361,-59.448044,18,Cargo
912,35.262627,-59.455166,6,Tanker
380,35.26343,-59.4501,24,Container
331,35.26343,-59.45299,7,Cargo
1565,35.262928,-59.45261,5,Cargo
914,35.271103,-59.442333,60,Cargo
231,35.26266,-59.45415,5,Cargo
1176,35.26306,-59.45386,8,Cargo
246,35.262726,-59.45142,14,Container
1147,35.26787,-59.447834,45,Cargo
606,35.262848,-59.44945,12,Cargo
383,35.27686,-59.428852,89,Cargo
183,35.26845,-59.431446,55,Cargo
141,35.2681,-59.43634,71,Cargo
737,35.26361,-59.45482,19,Cargo
295,35.263203,-59.454494,6,Cargo
70,35.269474,-59.4431,72,Cargo
891,35.26327,-59.44916,18,Cargo
1108,35.264477,-59.443882,41,Container
645,35.266605,-59.45486,49,Cargo
1026,35.262745,-59.4546,14,Tanker
91,35.262794,-59.450394,76,Tanker
712,35.26289,-59.45404,6,Container
108,35.262672,-59.453842,25,Tanker
432,35.270145,-59.441147,89,Cargo
1381,35.26492,-59.452972,13,Cargo
579,35.26357,-59.455914,9,Cargo
972,35.265278,-59.44724,20,Cargo
827,35.26372,-59.452694,9,Cargo
304,35.26642,-59.44666,29,Cargo
273,35.262684,-59.455658,5,Cargo
1195,35.26269,-59.454853,12,Tanker
1132,35.26315,-59.43771,37,Cargo
247,35.263393,-59.454456,6,Cargo
1212,35.26268,-59.45526,6,Tanker
507,35.26712,-59.446438,49,Cargo
275,35.26552,-59.45702,17,Cargo
723,35.273987,-59.434063,63,Cargo
1075,35.262943,-59.453735,6,Cargo
293,35.267223,-59.42311,86,Cargo
1479,35.26292,-59.446026,43,Container
532,35.264774,-59.449284,15,Cargo
579,35.265457,-59.456802,17,Cargo
1100,35.264675,-59.44054,32,Cargo
31,35.268604,-59.43033,58,Cargo
132,35.262737,-59.454563,15,Tanker
374,35.27171,-59.440643,50,Cargo
166,35.26743,-59.45486,76,Cargo
1262,35.269318,-59.454056,71,Cargo
297,35.263264,-59.452686,15,Cargo
1268,35.270428,-59.44179,81,Cargo
558,35.268723,-59.44328,38,Cargo
341,35.262608,-59.455273,1,Container
485,35.263115,-59.44063,65,Cargo
820,35.26306,-59.45285,39,Tanker
992,35.26327,-59.454563,21,Tanker
120,35.26727,-59.4393,38,Cargo
185,35.26662,-59.44768,32,Cargo
287,35.265305,-59.45615,68,Cargo
164,35.26276,-59.454952,2,Container
974,35.263577,-59.453968,33,Tanker
1309,35.26579,-59.454548,47,Cargo
1129,35.2637,-59.45135,12,Container
650,35.268612,-59.44226,37,Cargo
701,35.263107,-59.440594,49,Cargo
1354,35.262707,-59.45288,15,Cargo
137,35.26414,-59.450825,20,Container
647,35.263554,-59.45215,52,Tanker
28,35.262672,-59.454945,8,Tanker
120,35.263107,-59.453213,7,Cargo
905,35.264576,-59.441578,43,Container
1450,35.263428,-59.433575,97,Container
85,35.263546,-59.449856,13,Cargo
654,35.262814,-59.44983,23,Container
1070,35.26266,-59.453793,28,Tanker
207,35.26282,-59.448612,97,Tanker
1359,35.263554,-59.452938,13,Cargo
997,35.263077,-59.451916,48,Tanker
532,35.26417,-59.450863,12,Cargo
1561,35.268036,-59.43684,49,Cargo
1542,35.263203,-59.438557,58,Container
120,35.273037,-59.416782,85,Cargo
68,35.264343,-59.44934,11,Cargo
1411,35.26273,-59.451458,60,Tanker
949,35.262733,-59.455322,2,Tanker
145,35.268658,-59.45635,78,Tanker
144,35.26472,-59.441143,67,Cargo
901,35.276493,-59.43518,76,Cargo
642,35.263256,-59.455143,2,Cargo
870,35.265915,-59.434498,46,Cargo
264,35.267395,-59.444412,30,Cargo
1413,35.262264,-59.455547,10,Cargo
90,35.26287,-59.453236,6,Tanker
349,35.278885,-59.42276,86,Cargo
1108,35.263798,-59.448795,23,Container
4,35.26303,-59.45254,41,Tanker
1091,35.264114,-59.4531,7,Cargo
1191,35.264236,-59.44391,42,Cargo
813,35.26312,-59.452282,52,Tanker
1077,35.264015,-59.45372,6,Cargo
902,35.263336,-59.429424,60,Cargo
1059,35.266827,-59.45369,49,Cargo
49,35.262707,-59.45519,3,Tanker
645,35.262875,-59.45537,5,Cargo
343,35.26299,-59.45634,16,Cargo
32,35.2627,-59.454906,9,Tanker
1294,35.277332,-59.434265,72,Cargo
1357,35.26292,-59.446247,41,Cargo
1224,35.26283,-59.45268,6,Cargo
798,35.266796,-59.442173,30,Cargo
1203,35.262665,-59.453968,24,Tanker
817,35.26745,-59.44873,31,Cargo
1086,35.262844,-59.446674,41,Container
1151,35.264393,-59.455982,11,Cargo
1412,35.263363,-59.454296,5,Cargo
392,35.264404,-59.456264,15,Cargo
249,35.269466,-59.451733,98,Cargo
1239,35.26284,-59.454426,16,Tanker
1236,35.263447,-59.450634,17,Container
1300,35.262753,-59.449207,12,Cargo
438,35.26288,-59.455273,7,Tanker
130,35.264454,-59.452213,14,Cargo
1126,35.262966,-59.45421,20,Tanker
273,35.26308,-59.455444,28,Cargo
914,35.26987,-59.44388,53,Cargo
804,35.263058,-59.442852,25,Cargo
403,35.2634,-59.454357,23,Tanker
19,35.264683,-59.456104,44,Cargo
1405,35.263103,-59.45341,32,Tanker
1177,35.264694,-59.448536,22,Cargo
309,35.262695,-59.452137,14,Cargo
999,35.265793,-59.45078,27,Cargo
1498,35.26327,-59.454456,6,Cargo
524,35.26314,-59.453735,26,Tanker
481,35.263184,-59.43533,47,Cargo
199,35.263454,-59.432285,47,Cargo
1155,35.26293,-59.45512,10,Tanker
1077,35.268177,-59.443996,32,Cargo
383,35.27857,-59.42586,98,Cargo
329,35.267445,-59.45277,24,Cargo
884,35.264816,-59.440968,68,Cargo
416,35.264225,-59.44517,29,Cargo
870,35.267746,-59.42277,71,Cargo
1325,35.2628,-59.449413,27,Container
647,35.262768,-59.45499,9,Tanker
1438,35.262695,-59.45463,3,Container
115,35.262608,-59.453846,6,Cargo
1209,35.265385,-59.45279,21,Cargo
866,35.262943,-59.45567,4,Cargo
1331,35.271362,-59.42429,74,Cargo
13,35.263206,-59.455242,1,Cargo
623,35.26738,-59.447926,46,Cargo
1472,35.262894,-59.44554,28,Cargo
675,35.26302,-59.44376,53,Cargo
1239,35.2632,-59.453236,36,Tanker
1147,35.270477,-59.44429,66,Cargo
44,35.262814,-59.45529,18,Tanker
123,35.26387,-59.455597,64,Cargo
1189,35.262714,-59.4548,12,Tanker
769,35.26286,-59.45471,4,Cargo
1268,35.26344,-59.454426,11,Cargo
288,35.264904,-59.44014,58,Cargo
688,35.262714,-59.455383,4,Tanker
1535,35.26465,-59.447727,38,Container
777,35.26273,-59.452496,12,Container
364,35.262726,-59.454525,3,Container
170,35.26262,-59.455563,0,Tanker
1552,35.265873,-59.453327,32,Cargo
1073,35.2667,-59.441223,39,Cargo
986,35.264847,-59.451206,22,Cargo
527,35.263,-59.455807,19,Cargo
1591,35.268215,-59.437786,60,Cargo
1528,35.26598,-59.4539,25,Cargo
1332,35.26958,-59.44258,58,Cargo
1362,35.263493,-59.431396,61,Cargo
1587,35.263096,-59.454178,23,Tanker
1354,35.262608,-59.455097,2,Cargo
231,35.263454,-59.432568,55,Cargo
495,35.26379,-59.45346,39,Tanker
333,35.262783,-59.454742,2,Cargo
551,35.26263,-59.45514,5,Tanker
40,35.26514,-59.455906,16,Cargo
297,35.262947,-59.454327,7,Cargo
906,35.263596,-59.455196,54,Tanker
1504,35.262997,-59.455997,13,Cargo
124,35.266888,-59.43989,75,Tanker
613,35.26379,-59.451237,64,Tanker
480,35.262962,-59.454437,4,Cargo
353,35.263042,-59.45213,6,Cargo
1220,35.26408,-59.44546,43,Container
1293,35.269817,-59.428585,73,Cargo
1319,35.263966,-59.45695,9,Cargo
1197,35.263645,-59.452503,10,Cargo
1100,35.264965,-59.438457,35,Cargo
1056,35.266403,-59.432724,52,Cargo
1424,35.263855,-59.45183,17,Cargo
1125,35.26469,-59.43753,59,Cargo
459,35.26383,-59.45496,40,Cargo
263,35.276684,-59.42857,69,Cargo
1220,35.26462,-59.440517,65,Container
1000,35.263798,-59.446766,15,Cargo
1025,35.262646,-59.45415,20,Tanker
41,35.264687,-59.45821,10,Cargo
294,35.26436,-59.455124,15,Cargo
1387,35.266186,-59.428467,85,Cargo
143,35.266117,-59.44748,21,Cargo
746,35.262676,-59.453823,3,Cargo
1346,35.264538,-59.454716,28,Cargo
986,35.266148,-59.448475,44,Cargo
998,35.263905,-59.45325,10,Cargo
162,35.265198,-59.4372,78,Container
371,35.262753,-59.45117,22,Container
888,35.26378,-59.456654,21,Cargo
657,35.26292,-59.45482,3,Cargo
44,35.26263,-59.455364,5,Tanker
390,35.264084,-59.450733,74,Tanker
1043,35.264072,-59.445583,46,Container
215,35.263695,-59.457363,12,Cargo
1537,35.263367,-59.450104,12,Cargo
247,35.264072,-59.453323,14,Cargo
48,35.264214,-59.452305,59,Tanker
